"legislator","period","coord1D","coord2D","se1D","se2D","nombres","partido","region","distrito"
893,2,0.167805254459381,-0.858834624290466,0,0,"Jorge Sabag Villalobos","DC","Región del Bío Bío",19
897,2,-0.55342710018158,0.675882577896118,0,0,"Alejandra Sepúlveda Orbenes","FRVS","Región del Libertador General Bernardo O' Higgins",16
898,2,0.0263574961572886,-0.24136708676815,0,0,"Gabriel Silber Romo","DC","Región Metropolitana de Santiago",8
908,2,0.796570599079132,-0.2409448325634,0,0,"Ignacio Urrutia Bonilla","UDI","Región del Maule",18
913,2,-0.155306935310364,-0.709417879581451,0,0,"Mario Venegas Cárdenas","DC","Región de La Araucanía",22
917,2,0.614224433898926,0.163480430841446,0,0,"Gastón Von Mühlenbrock Zamora","UDI","Región de Los Ríos",24
920,2,-0.356276452541351,0.774568021297455,0,0,"Marcelo Schilling Rodríguez","PS","Región de Valparaíso",6
923,2,0.507482647895813,0.0518435314297676,0,0,"Pedro Pablo Álvarez-Salamanca Ramírez","UDI","Región del Maule",17
925,2,-0.112464152276516,-0.964758515357971,0,0,"Pepe Auth Stewart","IND","Región Metropolitana de Santiago",8
926,2,0.658795773983002,0.344409883022308,0,0,"Nino Baltolu Rasera","UDI","Región de Arica y Parinacota",1
931,2,-0.454891175031662,0.828208446502686,0,0,"Juan Luis Castro González","PS","Región del Libertador General Bernardo O' Higgins",15
936,2,-0.663865745067596,0.358627080917358,0,0,"Cristina Girardi Lavín","PPD","Región Metropolitana de Santiago",9
940,2,0.76661628484726,0.187354028224945,0,0,"María José Hoffmann Opazo","UDI","Región de Valparaíso",7
942,2,0.747334897518158,0.127037465572357,0,0,"Javier Macaya Danús","UDI","Región del Libertador General Bernardo O' Higgins",15
945,2,0.552321195602417,0.258596420288086,0,0,"Celso Morales Muñoz","UDI","Región del Maule",17
946,2,0.772197365760803,0.00567946024239063,0,0,"Leopoldo Pérez Lahsen","RN","Región Metropolitana de Santiago",12
950,2,-0.398523211479187,-0.236378490924835,0,0,"René Saffirio Espinoza","IND","Región de La Araucanía",23
952,2,0.663816869258881,-0.0954961553215981,0,0,"Alejandro Santana Tirachini","RN","Región de Los Lagos",26
953,2,0.654035210609436,0.188379496335983,0,0,"Frank Sauerbaum Muñoz","RN","Región del Bío Bío",19
956,2,-0.591402292251587,0.387862831354141,0,0,"Guillermo Teillier Del Valle","PC","Región Metropolitana de Santiago",13
957,2,-0.255802124738693,-0.488065481185913,0,0,"Víctor Torres Jeldes","DC","Región de Valparaíso",7
959,2,0.596627771854401,-0.270338833332062,0,0,"Enrique Van Rysselberghe Herrera","UDI","Región del Bío Bío",20
961,2,-0.199709981679916,-0.741616010665894,0,0,"Pedro Velásquez Seguel","IND","Región de Coquimbo",5
963,2,0.0325209200382233,-0.96134752035141,0,0,"Matías Walker Prieto","DC","Región de Coquimbo",5
968,2,-0.453077077865601,0.838409304618835,0,0,"Jenny Álvarez Vera","PS","Región de Los Lagos",26
971,2,0.673066854476929,0.0566255636513233,0,0,"Bernardo Berger Fett","RN","Región de Los Ríos",24
972,2,-0.640613377094269,-0.220740020275116,0,0,"Gabriel Boric Font","IND","Región de Magallanes y de la Antártica Chilena",28
973,2,-0.590370833873749,0.536919832229614,0,0,"Karol Cariola Oliva","PC","Región Metropolitana de Santiago",9
975,2,-0.421045631170273,0.681817710399628,0,0,"Daniella Cicardini Milla","PS","Región de Atacama",4
976,2,0.68183970451355,0.241313830018044,0,0,"Juan Antonio Coloma Álamos","UDI","Región Metropolitana de Santiago",14
981,2,-0.457246512174606,0.762346029281616,0,0,"Maya Fernández Allende","PS","Región Metropolitana de Santiago",10
982,2,-0.0163534115999937,-0.621496140956879,0,0,"Iván Flores García","DC","Región de Los Ríos",24
984,2,0.59341961145401,-0.194571360945702,0,0,"Gonzalo Fuenzalida Figueroa","RN","Región Metropolitana de Santiago",11
985,2,0.601599931716919,0.274095773696899,0,0,"Sergio Gahona Salazar","UDI","Región de Coquimbo",5
986,2,-0.238891184329987,-0.389660745859146,0,0,"Marcela Hernando Pérez","PRad","Región de Antofagasta",3
987,2,-0.546991288661957,-0.42105233669281,0,0,"Giorgio Jackson Drago","RD","Región Metropolitana de Santiago",10
989,2,0.621480584144592,0.358809173107147,0,0,"Joaquín Lavín León","UDI","Región Metropolitana de Santiago",8
991,2,-0.426283806562424,-0.311077415943146,0,0,"Vlado Mirosevic Verdugo","PL","Región de Arica y Parinacota",1
993,2,-0.561398029327393,0.371420919895172,0,0,"Daniel Núñez Arancibia","PC","Región de Coquimbo",5
994,2,0.609588742256165,0.0105374800041318,0,0,"Paulina Núñez Urrutia","RN","Región de Antofagasta",3
995,2,0.703149199485779,-0.217863202095032,0,0,"Diego Paulsen Kehr","RN","Región de La Araucanía",22
999,2,0.657226324081421,-0.00311963818967342,0,0,"Jorge Rathgeb Schifferli","RN","Región de La Araucanía",22
1000,2,-0.506842613220215,0.719839453697205,0,0,"Luis Rocafull López","PS","Región de Arica y Parinacota",1
1001,2,-0.471921861171722,0.669701218605042,0,0,"Raúl Saldívar Auger","PS","Región de Coquimbo",5
1002,2,-0.37114343047142,0.759490430355072,0,0,"Leonardo Soto Ferrada","PS","Región Metropolitana de Santiago",14
1003,2,0.584348201751709,0.0838650166988373,0,0,"Renzo Trisotti Martínez","UDI","Región de Tarapacá",2
1005,2,0.642754256725311,0.0359674096107483,0,0,"Osvaldo Urrutia Soto","UDI","Región de Valparaíso",7
1006,2,-0.616174519062042,0.406270861625671,0,0,"Camila Vallejo Dowling","PC","Región Metropolitana de Santiago",12
1008,2,-0.860426485538483,0.225240856409073,0,0,"Florcita Alarcón Rojas","PH","Región del Maule",17
1009,2,0.808439135551453,0.117375284433365,0,0,"Jorge Alessandri Vergara","UDI","Región Metropolitana de Santiago",10
1010,2,0.641916751861572,-0.322245836257935,0,0,"Sebastián Álvarez Ramírez","EVOP","Región de La Araucanía",23
1011,2,0.554887890815735,0.333383679389954,0,0,"Sandra Amar Mancilla","UDI","Región de Magallanes y de la Antártica Chilena",28
1012,2,-0.60294097661972,0.496027112007141,0,0,"Boris Barrera Moreno","PC","Región Metropolitana de Santiago",9
1013,2,-0.402545541524887,-0.444889187812805,0,0,"Alejandro Bernales Maldonado","PL","Región de Los Lagos",26
1014,2,-0.205348491668701,-0.539356648921967,0,0,"Karim Bianchi Retamales","IND","Región de Magallanes y de la Antártica Chilena",28
1015,2,-0.530445098876953,-0.483405977487564,0,0,"Jorge Brito Hasbún","RD","Región de Valparaíso",7
1016,2,0.0719347596168518,-0.542441666126251,0,0,"Miguel Ángel Calisto Águila","DC","Región de Aysén del General Carlos Ibáñez del Campo",27
1017,2,0.589722990989685,0.33493435382843,0,0,"Álvaro Carter Fernández","UDI","Región Metropolitana de Santiago",12
1018,2,-0.53818690776825,-0.39416977763176,0,0,"Natalia Castillo Muñoz","RD","Región Metropolitana de Santiago",10
1019,2,0.68163800239563,0.107433974742889,0,0,"José Miguel Castro Bascuñán","RN","Región de Antofagasta",3
1020,2,-0.349503397941589,0.331257462501526,0,0,"Ricardo Celis Araya","PPD","Región de La Araucanía",23
1021,2,0.541900098323822,0.144147083163261,0,0,"Andrés Celis Montt","RN","Región de Valparaíso",7
1022,2,0.618507921695709,-0.0736676454544067,0,0,"Sofía Cid Versalovic","RN","Región de Atacama",4
1023,2,-0.538822114467621,-0.465264171361923,0,0,"Miguel Crispi Serrano","RD","Región Metropolitana de Santiago",12
1024,2,0.760095059871674,-0.319411665201187,0,0,"Luciano Cruz-Coke Carvallo","EVOP","Región Metropolitana de Santiago",10
1025,2,0.603518009185791,-0.0864116176962852,0,0,"Catalina Del Real Mihovilovic","RN","Región Metropolitana de Santiago",11
1027,2,0.503856360912323,0.171912536025047,0,0,"Jorge Durán Espinoza","RN","Región Metropolitana de Santiago",9
1028,2,0.615313827991486,0.306895583868027,0,0,"Eduardo Durán Salinas","RN","Región Metropolitana de Santiago",13
1029,2,0.622244954109192,0.28170445561409,0,0,"Francisco Eguiguren Correa","RN","Región de Coquimbo",5
1030,2,0.622510433197021,0.599039554595947,0,0,"Camila Flores Oporto","RN","Región de Valparaíso",6
1031,2,0.745954632759094,0.125144988298416,0,0,"Juan Fuenzalida Cobo","UDI","Región de Coquimbo",5
1032,2,0.617924809455872,-0.264762252569199,0,0,"Ramón Galleguillos Castillo","RN","Región de Tarapacá",2
1034,2,-0.808071196079254,0.272665441036224,0,0,"Félix González Gatica","PEV","Región del Bío Bío",20
1035,2,-0.570378601551056,0.45117262005806,0,0,"Carmen Hertz Cádiz","PC","Región Metropolitana de Santiago",8
1036,2,-0.75402957201004,-0.101101480424404,0,0,"Tomás Hirsch Goldschmidt","PH","Región Metropolitana de Santiago",11
1037,2,-0.654633700847626,-0.117681875824928,0,0,"Diego Ibáñez Cotroneo","IND","Región de Valparaíso",6
1038,2,-0.431327253580093,0.72858065366745,0,0,"Marcos Ilabaca Cerda","PS","Región de Los Ríos",24
1039,2,-0.846032381057739,0.177773892879486,0,0,"Pamela Jiles Moreno","PH","Región Metropolitana de Santiago",12
1040,2,0.738198757171631,0.0893539935350418,0,0,"Harry Jürgensen Rundshagen","RN","Región de Los Lagos",25
1041,2,0.662449359893799,-0.516662001609802,0,0,"Pablo Kast Sommerhoff","EVOP","Región de Valparaíso",6
1042,2,0.575250685214996,-0.193542957305908,0,0,"Sebastián Keitel Bianchi","EVOP","Región Metropolitana de Santiago",9
1043,2,-0.607196271419525,0.385368645191193,0,0,"Amaro Labra Sepúlveda","PC","Región Metropolitana de Santiago",12
1044,2,-0.423945307731628,0.751436173915863,0,0,"Raúl Leiva Carvajal","PS","Región Metropolitana de Santiago",14
1046,2,0.601255536079407,-0.112984128296375,0,0,"Andrés Longton Herrera","RN","Región de Valparaíso",6
1047,2,0.712031900882721,-0.139561265707016,0,0,"Karin Luck Urban","RN","Región Metropolitana de Santiago",11
1048,2,-0.411051660776138,0.428911924362183,0,0,"Carolina Marzán Pinto","PPD","Región de Valparaíso",6
1049,2,-0.246749684214592,-0.32753911614418,0,0,"Cosme Mellado Pino","PRad","Región del Libertador General Bernardo O' Higgins",16
1050,2,0.630376279354095,-0.0461184605956078,0,0,"Miguel Mellado Suazo","RN","Región de La Araucanía",23
1051,2,-0.718719482421875,0.026285894215107,0,0,"Claudia Mix Jiménez","COM","Región Metropolitana de Santiago",8
1052,2,0.699926674365997,-0.435898244380951,0,0,"Andrés Molina Magofke","EVOP","Región de La Araucanía",23
1053,2,0.602102220058441,0.289747774600983,0,0,"Cristhian Moreira Barros","UDI","Región Metropolitana de Santiago",13
1054,2,0.517483115196228,0.178323894739151,0,0,"Francesca Muñoz González","RN","Región del Bío Bío",20
1055,2,0.628371000289917,0.0160661041736603,0,0,"Nicolás Noman Garrido","UDI","Región de Atacama",4
1056,2,-0.626219034194946,0.671125888824463,0,0,"Emilia Nuyado Ancapichún","PS","Región de Los Lagos",25
1057,2,0.412987887859344,0.341427743434906,0,0,"Erika Olivera De La Fuente","IND","Región Metropolitana de Santiago",9
1058,2,-0.567142307758331,-0.408914774656296,0,0,"Maite Orsini Pascal","RD","Región Metropolitana de Santiago",9
1059,2,0.511086523532867,0.259609550237656,0,0,"Ximena Ossandón Irarrázabal","RN","Región Metropolitana de Santiago",12
1060,2,0.731059312820435,0.0574836619198322,0,0,"Luis Pardo Sáinz","RN","Región de Valparaíso",6
1061,2,-0.367621272802353,0.335706532001495,0,0,"Andrea Parra Sauterel","PPD","Región de La Araucanía",22
1062,2,0.0153687633574009,-0.733491182327271,0,0,"Joanna Pérez Olea","DC","Región del Bío Bío",21
1063,2,-0.531422019004822,-0.491961568593979,0,0,"Catalina Pérez Salinas","RD","Región de Antofagasta",3
1064,2,0.533501625061035,-0.318941354751587,0,0,"Pablo Prieto Lorca","IND","Región del Maule",17
1065,2,0.812032878398895,0.173322409391403,0,0,"Guillermo Ramírez Diez","UDI","Región Metropolitana de Santiago",11
1066,2,0.573720216751099,0.260094881057739,0,0,"Rolando Rentería Moller","UDI","Región del Maule",18
1067,2,0.56765615940094,0.210014387965202,0,0,"Hugo Rey Martínez","RN","Región del Maule",17
1068,2,-0.689053058624268,0.0178710967302322,0,0,"Camila Rojas Valderrama","COM","Región de Valparaíso",7
1069,2,0.507433414459229,-0.463013052940369,0,0,"Leonidas Romero Sáez","RN","Región del Bío Bío",20
1070,2,-0.519540786743164,0.417772263288498,0,0,"Patricio Rosas Barrientos","IND","Región de Los Ríos",24
1071,2,-0.496992230415344,0.560386121273041,0,0,"Gastón Saavedra Chandía","PS","Región del Bío Bío",20
1072,2,0.698912501335144,0.400808095932007,0,0,"Gustavo Sanhueza Dueñas","UDI","Región del Bío Bío",19
1073,2,-0.535702466964722,0.632509708404541,0,0,"Juan Santana Castillo","PS","Región de Atacama",4
1074,2,-0.60534656047821,0.475754231214523,0,0,"Marisela Santibáñez Novoa","PRO","Región Metropolitana de Santiago",14
1075,2,0.624767243862152,0.115073218941689,0,0,"Diego Schalper Sepúlveda","RN","Región del Libertador General Bernardo O' Higgins",15
1076,2,-0.268801391124725,-0.636756539344788,0,0,"Alexis Sepúlveda Soto","PRad","Región del Maule",17
1077,2,-0.379981368780136,0.0980739891529083,0,0,"Raúl Soto Mardones","DC","Región del Libertador General Bernardo O' Higgins",15
1078,2,-0.282819449901581,0.860549688339233,0,0,"Jaime Tohá González","PS","Región del Bío Bío",20
1079,2,0.744296193122864,0.0259574837982655,0,0,"Sebastián Torrealba Alvarado","RN","Región Metropolitana de Santiago",10
1080,2,0.489232212305069,0.138210222125053,0,0,"Virginia Troncoso Hellman","UDI","Región del Libertador General Bernardo O' Higgins",16
1081,2,0.776097774505615,-0.317855030298233,0,0,"Francisco Undurraga Gazitúa","EVOP","Región Metropolitana de Santiago",11
1082,2,0.704677581787109,0.0613230690360069,0,0,"Cristóbal Urruticoechea Ríos","RN","Región del Bío Bío",21
1083,2,-0.559050917625427,0.495600581169128,0,0,"Esteban Velásquez Núñez","FRVS","Región de Antofagasta",3
1084,2,0.0500855185091496,-0.959191143512726,0,0,"Daniel Verdessi Belemmi","DC","Región de Valparaíso",6
1085,2,-0.534611225128174,-0.507062017917633,0,0,"Pablo Vidal Rojas","RD","Región Metropolitana de Santiago",8
1086,2,-0.670563280582428,-0.0472546629607677,0,0,"Gonzalo Winter Etcheberry","IND","Región Metropolitana de Santiago",10
1087,2,-0.595791578292847,-0.251647382974625,0,0,"Gael Yeomans Araya","RD","Región Metropolitana de Santiago",13
