vote_id,id,fecha,nombre,boletin
32371,32371,2019-12-19 20:04:41,"
                                Modifica la Carta Fundamental, para permitir la conformación de pactos electorales de independientes y garantizar la paridad de género en las candidaturas para la integración del órgano constituyente que se conforme para la creación de una nueva Constitución Política de la República",Boletín N°13130-07
32372,32372,2019-12-19 20:06:37,"
                                Modifica la Carta Fundamental, para permitir la conformación de pactos electorales de independientes y garantizar la paridad de género en las candidaturas para la integración del órgano constituyente que se conforme para la creación de una nueva Constitución Política de la República",Boletín N°13130-07
32373,32373,2019-12-19 20:07:48,"
                                Modifica la Carta Fundamental, para permitir la conformación de pactos electorales de independientes y garantizar la paridad de género en las candidaturas para la integración del órgano constituyente que se conforme para la creación de una nueva Constitución Política de la República",Boletín N°13130-07
32374,32374,2019-12-19 20:10:49,"
                                Modifica la Carta Fundamental, para permitir la conformación de pactos electorales de independientes y garantizar la paridad de género en las candidaturas para la integración del órgano constituyente que se conforme para la creación de una nueva Constitución Política de la República",Boletín N°13130-07
32375,32375,2019-12-19 20:21:36,"
                                Modifica la Carta Fundamental, para reservar escaños a representantes de los pueblos originarios en la integración del órgano constituyente que se conforme para la creación de una nueva Constitución Política de la República",Boletín N°13129-07
32376,32376,2019-12-19 20:22:51,"
                                Modifica la Carta Fundamental, para reservar escaños a representantes de los pueblos originarios en la integración del órgano constituyente que se conforme para la creación de una nueva Constitución Política de la República",Boletín N°13129-07
32377,32377,2019-12-19 20:23:45,"
                                Modifica la Carta Fundamental, para reservar escaños a representantes de los pueblos originarios en la integración del órgano constituyente que se conforme para la creación de una nueva Constitución Política de la República",Boletín N°13129-07
32378,32378,2019-12-19 20:24:32,"
                                Modifica la Carta Fundamental, para reservar escaños a representantes de los pueblos originarios en la integración del órgano constituyente que se conforme para la creación de una nueva Constitución Política de la República",Boletín N°13129-07
32379,32379,2019-12-19 20:25:21,"
                                Modifica la Carta Fundamental, para reservar escaños a representantes de los pueblos originarios en la integración del órgano constituyente que se conforme para la creación de una nueva Constitución Política de la República",Boletín N°13129-07
32380,32380,2019-12-19 20:27:01,"
                                Modifica la Carta Fundamental, para reservar escaños a representantes de los pueblos originarios en la integración del órgano constituyente que se conforme para la creación de una nueva Constitución Política de la República",Boletín N°13129-07
32381,32381,2019-12-19 20:28:24,"
                                Modifica la Carta Fundamental, para reservar escaños a representantes de los pueblos originarios en la integración del órgano constituyente que se conforme para la creación de una nueva Constitución Política de la República",Boletín N°13129-07
32382,32382,2019-12-19 20:30:52,"
                                Modifica la Carta Fundamental, para reservar escaños a representantes de los pueblos originarios en la integración del órgano constituyente que se conforme para la creación de una nueva Constitución Política de la República",Boletín N°13129-07
32383,32383,2019-12-19 20:32:10,"
                                Modifica la Carta Fundamental, para reservar escaños a representantes de los pueblos originarios en la integración del órgano constituyente que se conforme para la creación de una nueva Constitución Política de la República",Boletín N°13129-07
32395,32395,2019-12-30 17:28:52,"
                                Sobre información y rendición de cuentas de gastos reservados",Boletín N°12332-05
32396,32396,2019-12-30 17:29:37,"
                                Sobre información y rendición de cuentas de gastos reservados",Boletín N°12332-05
32397,32397,2019-12-30 17:30:19,"
                                Sobre información y rendición de cuentas de gastos reservados",Boletín N°12332-05
32399,32399,2019-12-30 17:33:01,"
                                Modifica la ley N°19.712, Ley del Deporte, y la ley N°20.019, que Regula las Sociedades Anónimas Deportivas Profesionales, para establecer el deber de contar con un protocolo contra acoso sexual en la actividad deportiva nacional",Boletín N°11926-29
