vote_id,id,fecha,nombre,boletin
32646,32646,2020-01-30 13:43:19,"
                                Modifica la ley N°18.290, de Tránsito, para delimitar la infracción que consiste en circular un vehículo sin dispositivo electrónico de pago de peajes o tarifas",Boletín N°12942-15
32647,32647,2020-01-30 13:46:59,"
                                Modifica la Carta Fundamental, para permitir la conformación de pactos electorales de independientes y garantizar la paridad de género en las candidaturas para la integración del órgano constituyente que se conforme para la creación de una nueva Constitución Política de la República",Boletín N°13130-07
32648,32648,2020-01-30 13:47:53,"
                                Modifica la Carta Fundamental, para permitir la conformación de pactos electorales de independientes y garantizar la paridad de género en las candidaturas para la integración del órgano constituyente que se conforme para la creación de una nueva Constitución Política de la República",Boletín N°13130-07
32649,32649,2020-01-30 13:51:08,"
                                Modifica la Carta Fundamental, para permitir la conformación de pactos electorales de independientes y garantizar la paridad de género en las candidaturas para la integración del órgano constituyente que se conforme para la creación de una nueva Constitución Política de la República",Boletín N°13130-07
32669,32669,2020-03-03 13:41:37,"
                                Modifica la ley N°20.285, Sobre Acceso a la Información Pública",Boletín N°12100-07
32670,32670,2020-03-03 13:42:30,"
                                Modifica la ley N°20.285, Sobre Acceso a la Información Pública",Boletín N°12100-07
32671,32671,2020-03-03 13:43:46,"
                                Modifica la ley N°20.285, Sobre Acceso a la Información Pública",Boletín N°12100-07
32672,32672,2020-03-03 13:45:04,"
                                Modifica la ley N°20.285, Sobre Acceso a la Información Pública",Boletín N°12100-07
32686,32686,2020-03-04 13:23:51,"
                                Modifica la ley N° 19.983, que regula la transferencia y otorga mérito ejecutivo a copia de la factura, para limitar los acuerdos de plazo de pago excepcional en casos de empresas de menor tamaño emisoras de facturas",Boletín N°13208-03
32687,32687,2020-03-04 13:25:44,"
                                Modifica la Carta Fundamental, para permitir la conformación de pactos electorales de independientes y garantizar la paridad de género en las candidaturas para la integración del órgano constituyente que se conforme para la creación de una nueva Constitución Política de la República",Boletín N°13130-07
32697,32697,2020-03-05 13:02:52,"
                                Modifica la ley N° 19.496, que Establece normas sobre protección de los derechos de los consumidores, en el sentido de exigir a los proveedores informar a sus clientes sobre planes y servicios que puedan resultarles más beneficiosos",Boletín N°12383-03
32703,32703,2020-03-10 13:16:27,"
                                Sobre modernización de la franquicia tributaria y modificación de fondos públicos que indica",Boletín N°12487-05
