vote_id,id,fecha,nombre,boletin,periodo
31814,31814,2019-11-05 13:42:11,"
                                Modifica el Párrafo 5° de las Disposiciones Transitorias de la ley N° 21.091, Sobre Educación Superior, y otras normas legales",Boletín N°12385-04,P2
31815,31815,2019-11-05 13:43:10,"
                                Complementa normas para la segunda votación de gobernadores regionales",Boletín N°12991-06,P2
31823,31823,2019-11-06 13:30:09,"
                                Modifica la ley N° 18.695, orgánica constitucional de Municipalidades, en materia de convocatoria a plebiscitos comunales, a requerimiento de la ciudadanía, y de su carácter vinculante",Boletín N°12136-06,P2
31824,31824,2019-11-06 13:31:15,"
                                Modifica la ley N° 18.695, orgánica constitucional de Municipalidades, en materia de convocatoria a plebiscitos comunales, a requerimiento de la ciudadanía, y de su carácter vinculante",Boletín N°12136-06,P2
31825,31825,2019-11-06 13:32:27,"
                                Modifica la ley N° 18.695, orgánica constitucional de Municipalidades, en materia de convocatoria a plebiscitos comunales, a requerimiento de la ciudadanía, y de su carácter vinculante",Boletín N°12136-06,P2
31826,31826,2019-11-06 13:33:43,"
                                Modifica la ley N° 18.695, orgánica constitucional de Municipalidades, en materia de convocatoria a plebiscitos comunales, a requerimiento de la ciudadanía, y de su carácter vinculante",Boletín N°12136-06,P2
31827,31827,2019-11-06 13:35:51,"
                                Modifica la ley N° 18.695, orgánica constitucional de Municipalidades, en materia de convocatoria a plebiscitos comunales, a requerimiento de la ciudadanía, y de su carácter vinculante",Boletín N°12136-06,P2
31828,31828,2019-11-06 13:37:06,"
                                Modifica la ley N° 18.695, orgánica constitucional de Municipalidades, en materia de convocatoria a plebiscitos comunales, a requerimiento de la ciudadanía, y de su carácter vinculante",Boletín N°12136-06,P2
31829,31829,2019-11-06 13:38:18,"
                                Modifica la ley N° 18.695, orgánica constitucional de Municipalidades, en materia de convocatoria a plebiscitos comunales, a requerimiento de la ciudadanía, y de su carácter vinculante",Boletín N°12136-06,P2
31830,31830,2019-11-06 13:39:37,"
                                Modifica la ley N° 18.695, orgánica constitucional de Municipalidades, en materia de convocatoria a plebiscitos comunales, a requerimiento de la ciudadanía, y de su carácter vinculante",Boletín N°12136-06,P2
31864,31864,2019-11-13 13:03:59,"
                                Modifica la ley N°20.422, para incorporar un marco regulatorio aplicable a quienes se dedican al cuidado de personas con discapacidad",Boletín N°12239-31,P2
31880,31880,2019-11-14 13:42:15,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31881,31881,2019-11-14 13:43:31,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31890,31890,2019-11-15 09:40:23,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31891,31891,2019-11-15 09:41:53,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31892,31892,2019-11-15 09:42:52,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31893,31893,2019-11-15 09:44:16,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31894,31894,2019-11-15 09:46:36,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31895,31895,2019-11-15 09:47:24,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31900,31900,2019-11-15 10:02:35,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31901,31901,2019-11-15 10:03:41,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31902,31902,2019-11-15 10:04:37,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31903,31903,2019-11-15 10:05:39,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31905,31905,2019-11-15 11:43:03,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31906,31906,2019-11-15 11:54:08,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31907,31907,2019-11-15 11:59:31,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31908,31908,2019-11-15 12:01:52,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31909,31909,2019-11-15 12:08:31,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31910,31910,2019-11-15 12:13:27,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31911,31911,2019-11-15 12:14:42,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31912,31912,2019-11-15 12:15:49,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31923,31923,2019-11-15 14:21:57,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31924,31924,2019-11-15 14:22:51,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31925,31925,2019-11-15 14:27:01,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31927,31927,2019-11-15 14:38:17,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31928,31928,2019-11-15 14:41:28,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31929,31929,2019-11-15 14:47:41,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31930,31930,2019-11-15 14:56:15,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31931,31931,2019-11-15 14:58:32,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31932,31932,2019-11-15 15:01:37,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31933,31933,2019-11-15 15:02:30,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31934,31934,2019-11-15 15:07:08,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31935,31935,2019-11-15 15:11:26,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31936,31936,2019-11-15 15:12:10,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31937,31937,2019-11-15 15:15:20,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31938,31938,2019-11-15 15:19:15,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31939,31939,2019-11-15 15:22:21,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31940,31940,2019-11-15 15:23:29,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31942,31942,2019-11-15 15:27:27,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31943,31943,2019-11-15 15:31:33,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31944,31944,2019-11-15 15:32:42,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31945,31945,2019-11-15 15:33:24,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31946,31946,2019-11-15 15:37:47,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31947,31947,2019-11-15 15:41:36,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31948,31948,2019-11-15 15:43:06,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31949,31949,2019-11-15 15:44:05,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31950,31950,2019-11-15 15:45:29,"
                                Autoriza una capitalización extraordinaria al Banco del Estado de Chile",Boletín N°13059-05,P2
31951,31951,2019-11-15 17:43:50,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31952,31952,2019-11-15 17:47:06,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31953,31953,2019-11-15 17:49:09,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31954,31954,2019-11-15 17:49:56,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31955,31955,2019-11-15 17:51:09,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31956,31956,2019-11-15 17:52:53,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31957,31957,2019-11-15 17:54:56,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31958,31958,2019-11-15 17:56:00,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31959,31959,2019-11-15 17:57:04,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31960,31960,2019-11-15 17:58:30,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31961,31961,2019-11-15 17:59:39,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31962,31962,2019-11-15 18:00:27,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31963,31963,2019-11-15 19:36:55,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31964,31964,2019-11-15 19:41:05,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31965,31965,2019-11-15 19:41:52,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31966,31966,2019-11-15 19:51:27,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31967,31967,2019-11-15 19:52:05,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31968,31968,2019-11-15 19:55:09,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31969,31969,2019-11-15 19:55:49,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31970,31970,2019-11-15 19:56:36,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31971,31971,2019-11-15 21:14:24,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31972,31972,2019-11-15 21:15:22,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31973,31973,2019-11-15 21:16:31,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31974,31974,2019-11-15 21:17:36,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31975,31975,2019-11-15 21:18:47,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31976,31976,2019-11-15 21:20:10,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31977,31977,2019-11-15 21:21:16,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31978,31978,2019-11-15 21:25:51,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31979,31979,2019-11-15 21:28:01,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31980,31980,2019-11-15 21:28:48,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31981,31981,2019-11-15 22:59:18,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31982,31982,2019-11-15 23:01:11,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31983,31983,2019-11-15 23:06:19,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31984,31984,2019-11-15 23:07:21,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31985,31985,2019-11-15 23:08:19,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31986,31986,2019-11-16 00:33:14,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31987,31987,2019-11-16 00:38:36,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31988,31988,2019-11-16 00:40:12,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31989,31989,2019-11-16 00:41:20,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31990,31990,2019-11-16 00:42:09,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31991,31991,2019-11-16 00:42:47,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31992,31992,2019-11-16 00:43:43,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31993,31993,2019-11-16 00:44:15,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31994,31994,2019-11-16 00:45:37,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31995,31995,2019-11-16 00:48:24,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31996,31996,2019-11-16 00:49:20,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31997,31997,2019-11-16 00:50:09,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31998,31998,2019-11-16 00:52:56,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
31999,31999,2019-11-16 00:53:41,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32000,32000,2019-11-16 00:55:40,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32001,32001,2019-11-16 00:57:21,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32002,32002,2019-11-16 00:58:12,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32003,32003,2019-11-16 00:59:12,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32004,32004,2019-11-16 00:59:52,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32005,32005,2019-11-16 01:01:54,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32006,32006,2019-11-16 01:03:55,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32007,32007,2019-11-16 01:05:15,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32008,32008,2019-11-16 01:06:34,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32009,32009,2019-11-16 01:07:31,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32010,32010,2019-11-16 01:08:48,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32011,32011,2019-11-16 01:09:24,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32012,32012,2019-11-16 01:10:56,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32013,32013,2019-11-16 01:14:06,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32014,32014,2019-11-16 01:15:57,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32015,32015,2019-11-16 01:19:39,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32016,32016,2019-11-16 01:21:34,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32017,32017,2019-11-16 01:22:09,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32018,32018,2019-11-16 01:25:23,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32019,32019,2019-11-16 01:28:44,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32020,32020,2019-11-16 01:29:24,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32021,32021,2019-11-16 01:32:08,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32022,32022,2019-11-16 01:33:01,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32023,32023,2019-11-16 01:35:38,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32034,32034,2019-11-19 13:33:09,"
                                Modifica el Código Penal para establecer un tipo especial de lesiones contra profesionales que presten servicios en establecimientos educacionales y funcionarios de servicios de salud",Boletín N°12064-07,P2
32043,32043,2019-11-20 13:38:18,"
                                Modifica la ley N° 21.131 que establece pago a treinta días",Boletín N°13045-03,P2
32044,32044,2019-11-20 13:39:27,"
                                Autoriza la intermediación de medicamentos por parte de Cenabast a almacenes farmacéuticos y farmacias privadas",Boletín N°13027-11,P2
32045,32045,2019-11-20 13:40:58,"
                                Autoriza la intermediación de medicamentos por parte de Cenabast a almacenes farmacéuticos y farmacias privadas",Boletín N°13027-11,P2
32046,32046,2019-11-20 13:41:46,"
                                Autoriza la intermediación de medicamentos por parte de Cenabast a almacenes farmacéuticos y farmacias privadas",Boletín N°13027-11,P2
32068,32068,2019-11-25 19:32:32,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32069,32069,2019-11-25 19:34:01,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32070,32070,2019-11-25 19:35:06,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32071,32071,2019-11-25 19:35:57,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32072,32072,2019-11-25 19:36:57,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32073,32073,2019-11-25 19:37:49,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32074,32074,2019-11-25 19:40:00,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32075,32075,2019-11-25 19:41:45,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32076,32076,2019-11-25 19:42:46,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32077,32077,2019-11-25 19:43:45,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32078,32078,2019-11-25 19:44:31,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32079,32079,2019-11-25 19:45:40,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32080,32080,2019-11-25 19:46:36,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32081,32081,2019-11-25 19:47:44,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32082,32082,2019-11-25 19:48:51,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32083,32083,2019-11-25 19:49:46,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32084,32084,2019-11-25 19:50:54,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32085,32085,2019-11-25 19:51:50,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32086,32086,2019-11-25 19:52:49,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32087,32087,2019-11-25 19:53:48,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32088,32088,2019-11-25 19:54:57,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32089,32089,2019-11-25 19:56:09,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32090,32090,2019-11-25 19:57:24,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32091,32091,2019-11-25 19:58:02,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32092,32092,2019-11-25 19:59:00,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32093,32093,2019-11-25 19:59:53,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32094,32094,2019-11-25 20:00:40,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32095,32095,2019-11-25 20:01:39,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32096,32096,2019-11-25 20:03:01,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32097,32097,2019-11-25 20:04:00,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32098,32098,2019-11-25 20:04:54,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32099,32099,2019-11-25 20:05:57,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32100,32100,2019-11-25 20:07:06,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32101,32101,2019-11-25 20:07:55,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32114,32114,2019-11-26 13:51:48,"
                                Modifica la ley N°18.290, de Tránsito, para delimitar la infracción que consiste en circular un vehículo sin dispositivo electrónico de pago de peajes o tarifas",Boletín N°12942-15,P2
32115,32115,2019-11-26 13:55:04,"
                                Modifica la ley N°18.290, de Tránsito, para delimitar la infracción que consiste en circular un vehículo sin dispositivo electrónico de pago de peajes o tarifas",Boletín N°12942-15,P2
32116,32116,2019-11-26 13:56:29,"
                                Modifica la ley N°18.290, de Tránsito, para delimitar la infracción que consiste en circular un vehículo sin dispositivo electrónico de pago de peajes o tarifas",Boletín N°12942-15,P2
32121,32121,2019-11-26 20:13:17,"
                                Ley de Presupuestos del sector público correspondiente al año 2020",Boletín N°12953-05,P2
32184,32184,2019-12-03 13:30:20,"
                                Mejora y establece nuevos beneficios en el sistema de pensiones solidarias",Boletín N°13091-13,P2
32188,32188,2019-12-03 18:45:15,"
                                Mejora y establece nuevos beneficios en el sistema de pensiones solidarias",Boletín N°13091-13,P2
32189,32189,2019-12-03 18:46:39,"
                                Mejora y establece nuevos beneficios en el sistema de pensiones solidarias",Boletín N°13091-13,P2
32190,32190,2019-12-03 18:48:12,"
                                Mejora y establece nuevos beneficios en el sistema de pensiones solidarias",Boletín N°13091-13,P2
32191,32191,2019-12-03 18:53:41,"
                                Mejora y establece nuevos beneficios en el sistema de pensiones solidarias",Boletín N°13091-13,P2
32192,32192,2019-12-03 18:54:54,"
                                Mejora y establece nuevos beneficios en el sistema de pensiones solidarias",Boletín N°13091-13,P2
32195,32195,2019-12-04 13:23:33,"
                                Modifica el Código Penal para tipificar como delito la alteración de la paz pública mediante la ejecución de actos de violencia, y agrava las penas aplicables, en las circunstancias que indica",Boletín N°13090-25,P2
32196,32196,2019-12-04 13:24:27,"
                                Modifica el Código Penal para tipificar como delito la alteración de la paz pública mediante la ejecución de actos de violencia, y agrava las penas aplicables, en las circunstancias que indica",Boletín N°13090-25,P2
32197,32197,2019-12-04 13:25:20,"
                                Modifica el Código Penal para tipificar como delito la alteración de la paz pública mediante la ejecución de actos de violencia, y agrava las penas aplicables, en las circunstancias que indica",Boletín N°13090-25,P2
32198,32198,2019-12-04 13:26:19,"
                                Modifica el Código Penal para tipificar como delito la alteración de la paz pública mediante la ejecución de actos de violencia, y agrava las penas aplicables, en las circunstancias que indica",Boletín N°13090-25,P2
32199,32199,2019-12-04 13:27:12,"
                                Modifica el Código Penal para tipificar como delito la alteración de la paz pública mediante la ejecución de actos de violencia, y agrava las penas aplicables, en las circunstancias que indica",Boletín N°13090-25,P2
32200,32200,2019-12-04 13:27:59,"
                                Modifica el Código Penal para tipificar como delito la alteración de la paz pública mediante la ejecución de actos de violencia, y agrava las penas aplicables, en las circunstancias que indica",Boletín N°13090-25,P2
32201,32201,2019-12-04 13:28:44,"
                                Modifica el Código Penal para tipificar como delito la alteración de la paz pública mediante la ejecución de actos de violencia, y agrava las penas aplicables, en las circunstancias que indica",Boletín N°13090-25,P2
32202,32202,2019-12-04 13:29:47,"
                                Modifica el Código Penal para tipificar como delito la alteración de la paz pública mediante la ejecución de actos de violencia, y agrava las penas aplicables, en las circunstancias que indica",Boletín N°13090-25,P2
32203,32203,2019-12-04 13:30:49,"
                                Modifica el Código Penal para tipificar como delito la alteración de la paz pública mediante la ejecución de actos de violencia, y agrava las penas aplicables, en las circunstancias que indica",Boletín N°13090-25,P2
32204,32204,2019-12-04 13:31:54,"
                                Modifica el Código Penal para tipificar como delito la alteración de la paz pública mediante la ejecución de actos de violencia, y agrava las penas aplicables, en las circunstancias que indica",Boletín N°13090-25,P2
32205,32205,2019-12-04 13:32:44,"
                                Modifica el Código Penal para tipificar como delito la alteración de la paz pública mediante la ejecución de actos de violencia, y agrava las penas aplicables, en las circunstancias que indica",Boletín N°13090-25,P2
